"time","kWh.mean_value"
"2024-02-16T16:00:00.000+04:00","19.080566176470583"
"2024-02-17T03:24:00.000+04:00","19.228839416058392"
"2024-02-17T14:48:00.000+04:00","19.377941605839418"
"2024-02-18T02:12:00.000+04:00","19.526884057971017"
"2024-02-18T13:36:00.000+04:00","19.75272262773723"
"2024-02-19T01:00:00.000+04:00","19.987477941176465"
"2024-02-19T12:24:00.000+04:00","20.896240875912408"
"2024-02-19T23:48:00.000+04:00","21.144673913043473"
"2024-02-20T11:12:00.000+04:00","21.626029197080292"
"2024-02-20T22:36:00.000+04:00","21.804525547445262"
"2024-02-21T10:00:00.000+04:00","22.067882352941172"
"2024-02-21T21:24:00.000+04:00","22.244919708029197"
"2024-02-22T08:48:00.000+04:00","22.80195620437957"
"2024-02-22T20:12:00.000+04:00","23.027116788321173"
"2024-02-23T07:36:00.000+04:00","23.229591240875912"
"2024-02-23T19:00:00.000+04:00","23.45131617647059"
"2024-02-24T06:24:00.000+04:00","23.629115107913673"
"2024-02-24T17:48:00.000+04:00","23.91878102189781"
"2024-02-25T05:12:00.000+04:00","24.09751824817518"
"2024-02-25T16:36:00.000+04:00","24.522343065693423"
"2024-02-26T04:00:00.000+04:00","24.846226277372264"
"2024-02-26T15:24:00.000+04:00","25.431343065693433"
"2024-02-27T02:48:00.000+04:00","25.654919708029198"
"2024-02-27T14:12:00.000+04:00","26.615927007299277"
"2024-02-28T01:36:00.000+04:00","26.932543478260857"
"2024-02-28T13:00:00.000+04:00","27.39794852941176"
"2024-02-29T00:24:00.000+04:00","27.883233576642322"
"2024-02-29T11:48:00.000+04:00","29.111430656934306"
"2024-02-29T23:12:00.000+04:00","29.349159420289855"
"2024-03-01T10:36:00.000+04:00","29.498255474452556"
"2024-03-01T22:00:00.000+04:00","29.64728676470588"
"2024-03-02T09:24:00.000+04:00","29.796496350364965"
"2024-03-02T20:48:00.000+04:00","29.94620437956205"
"2024-03-03T08:12:00.000+04:00","30.116223021582734"
"2024-03-03T19:36:00.000+04:00","30.282912408759124"
"2024-03-04T07:00:00.000+04:00","30.85344117647061"
"2024-03-04T18:24:00.000+04:00","31.34021167883212"
"2024-03-05T05:48:00.000+04:00","31.609586956521735"
"2024-03-05T17:12:00.000+04:00","32.10693430656934"
"2024-03-06T04:36:00.000+04:00","32.49366423357663"
"2024-03-06T16:00:00.000+04:00","33.06466176470589"
"2024-03-07T03:24:00.000+04:00","33.259760869565206"
"2024-03-07T14:48:00.000+04:00","33.51665693430656"
"2024-03-08T02:12:00.000+04:00","33.669459854014605"
"2024-03-08T13:36:00.000+04:00","33.81903649635037"
"2024-03-09T01:00:00.000+04:00","33.968130434782616"
"2024-03-09T12:24:00.000+04:00","34.116357664233576"
"2024-03-09T23:48:00.000+04:00","34.26559854014599"
"2024-03-10T11:12:00.000+04:00","34.428299270073"
"2024-03-10T22:36:00.000+04:00","34.59777372262774"
"2024-03-11T10:00:00.000+04:00","34.8531304347826"
"2024-03-11T21:24:00.000+04:00","35.013678832116796"
"2024-03-12T08:48:00.000+04:00","35.2445401459854"
"2024-03-12T20:12:00.000+04:00","35.431036496350366"
"2024-03-13T07:36:00.000+04:00","35.64704347826087"
"2024-03-13T19:00:00.000+04:00","35.845882352941175"
"2024-03-14T06:24:00.000+04:00","36.067810218978096"
"2024-03-14T17:48:00.000+04:00","36.25769343065694"
"2024-03-15T05:12:00.000+04:00","36.410992753623184"
"2024-03-15T16:36:00.000+04:00","36.57497810218978"
"2024-03-16T04:00:00.000+04:00","36.723536764705884"
"2024-03-16T15:24:00.000+04:00","36.87205839416059"
"2024-03-17T02:48:00.000+04:00","37.02125899280576"
"2024-03-17T14:12:00.000+04:00","37.18908759124088"
"2024-03-18T01:36:00.000+04:00","37.42944117647059"
"2024-03-18T13:00:00.000+04:00","37.84623357664234"
"2024-03-19T00:24:00.000+04:00","38.04359420289856"
"2024-03-19T11:48:00.000+04:00","38.548656934306585"
"2024-03-19T23:12:00.000+04:00","38.745919708029206"
"2024-03-20T10:36:00.000+04:00","39.094566176470586"
"2024-03-20T22:00:00.000+04:00","39.32825547445256"
"2024-03-21T09:24:00.000+04:00","39.66805755395684"
"2024-03-21T20:48:00.000+04:00","39.84559124087592"
"2024-03-22T08:12:00.000+04:00","39.994294117647065"
"2024-03-22T19:36:00.000+04:00","40.14267883211679"
"2024-03-23T07:00:00.000+04:00","40.29734782608696"
"2024-03-23T18:24:00.000+04:00","40.46108029197081"
"2024-03-24T05:48:00.000+04:00","40.609970802919705"
"2024-03-24T17:12:00.000+04:00","40.75911764705882"
"2024-03-25T04:36:00.000+04:00","41.021442028985504"
"2024-03-25T16:00:00.000+04:00","41.33909489051096"
"2024-03-26T03:24:00.000+04:00","41.667401459854"
"2024-03-26T14:48:00.000+04:00","42.15051094890511"
"2024-03-27T02:12:00.000+04:00","42.346583941605836"
"2024-03-27T13:36:00.000+04:00","42.69163503649636"
"2024-03-28T01:00:00.000+04:00","42.86219708029198"
"2024-03-28T12:24:00.000+04:00","43.0644306569343"
"2024-03-28T23:48:00.000+04:00","43.21330656934307"
"2024-03-29T11:12:00.000+04:00","43.36164963503649"
"2024-03-29T22:36:00.000+04:00","43.51060583941606"
"2024-03-30T10:00:00.000+04:00","43.65964233576643"
"2024-03-30T21:24:00.000+04:00","43.83188888888888"
"2024-03-31T08:48:00.000+04:00","44.06614074074073"
"2024-03-31T20:12:00.000+04:00","44.12900729927008"
"2024-04-01T07:36:00.000+04:00","44.32087591240875"
"2024-04-01T19:00:00.000+04:00","44.492291970802924"
"2024-04-02T06:24:00.000+04:00","44.70403623188406"
"2024-04-02T17:48:00.000+04:00","44.895635036496344"
"2024-04-03T05:12:00.000+04:00","45.07274999999999"
"2024-04-03T16:36:00.000+04:00","45.25562773722628"
"2024-04-04T04:00:00.000+04:00","45.41523188405799"
"2024-04-04T15:24:00.000+04:00","45.586970802919716"
"2024-04-05T02:48:00.000+04:00","45.738693430656944"
"2024-04-05T14:12:00.000+04:00","45.9270955882353"
"2024-04-06T01:36:00.000+04:00","46.081746376811594"
"2024-04-06T13:00:00.000+04:00","46.233423357664236"
"2024-04-07T00:24:00.000+04:00","46.385226277372254"
"2024-04-07T11:48:00.000+04:00","46.53713138686131"
"2024-04-07T23:12:00.000+04:00","46.688191176470596"
"2024-04-08T10:36:00.000+04:00","46.83906521739131"
"2024-04-08T22:00:00.000+04:00","46.99111678832117"
"2024-04-09T09:24:00.000+04:00","47.1429197080292"
"2024-04-09T20:48:00.000+04:00","47.2945401459854"
"2024-04-10T08:12:00.000+04:00","47.44548905109488"
"2024-04-10T19:36:00.000+04:00","47.59694160583942"
"2024-04-11T07:00:00.000+04:00","47.748729927007304"
"2024-04-11T18:24:00.000+04:00","47.90041605839417"
"2024-04-12T05:48:00.000+04:00","48.052275362318845"
"2024-04-12T17:12:00.000+04:00","48.20344117647059"
"2024-04-13T04:36:00.000+04:00","48.354642335766435"
"2024-04-13T16:00:00.000+04:00","48.51191240875913"
"2024-04-14T03:24:00.000+04:00","48.66681159420289"
"2024-04-14T14:48:00.000+04:00","48.818700729927"
"2024-04-15T02:12:00.000+04:00","48.97570588235295"
"2024-04-15T13:36:00.000+04:00","49.17033576642335"
"2024-04-16T01:00:00.000+04:00","49.32771739130435"
"2024-04-16T12:24:00.000+04:00","49.490145985401455"
"2024-04-16T23:48:00.000+04:00","49.65302919708029"
"2024-04-17T11:12:00.000+04:00","49.87922058823529"
"2024-04-17T22:36:00.000+04:00","50.0454306569343"
"2024-04-18T10:00:00.000+04:00","50.39043165467625"
"2024-04-18T21:24:00.000+04:00","50.67811678832117"
"2024-04-19T08:48:00.000+04:00","50.85254744525548"
"2024-04-19T20:12:00.000+04:00","51.01952941176471"
"2024-04-20T07:36:00.000+04:00","51.172492753623196"
"2024-04-20T19:00:00.000+04:00","51.35900729927007"
"2024-04-21T06:24:00.000+04:00","51.57583941605839"
"2024-04-21T17:48:00.000+04:00","51.85232116788321"
"2024-04-22T05:12:00.000+04:00","52.09366423357665"
"2024-04-22T16:36:00.000+04:00","52.42345255474452"
"2024-04-23T04:00:00.000+04:00","52.593043795620424"
"2024-04-23T15:24:00.000+04:00","52.882284671532844"
"2024-04-24T02:48:00.000+04:00","53.08574637681159"
"2024-04-24T14:12:00.000+04:00","53.67650735294117"
"2024-04-25T01:36:00.000+04:00","53.87645985401462"
"2024-04-25T13:00:00.000+04:00","54.161824817518244"
"2024-04-26T00:24:00.000+04:00","54.31722463768115"
"2024-04-26T11:48:00.000+04:00","54.47896350364963"
"2024-04-26T23:12:00.000+04:00","54.655477941176464"
"2024-04-27T10:36:00.000+04:00","54.80974452554745"
"2024-04-27T22:00:00.000+04:00","54.962051094890505"
"2024-04-28T09:24:00.000+04:00","55.21139130434781"
"2024-04-28T20:48:00.000+04:00","55.382386861313876"
"2024-04-29T08:12:00.000+04:00","55.56538686131387"
"2024-04-29T19:36:00.000+04:00","55.725919708029195"
"2024-04-30T07:00:00.000+04:00","55.98665217391304"
"2024-04-30T18:24:00.000+04:00","56.19897080291972"
"2024-05-01T05:48:00.000+04:00","56.50578832116787"
"2024-05-01T17:12:00.000+04:00","57.19704411764706"
"2024-05-02T04:36:00.000+04:00","57.362688405797115"
"2024-05-02T16:00:00.000+04:00","57.51443795620439"
"2024-05-03T03:24:00.000+04:00","57.74506569343066"
"2024-05-03T14:48:00.000+04:00","58.12227737226277"
"2024-05-04T02:12:00.000+04:00","58.33658394160584"
"2024-05-04T13:36:00.000+04:00","58.78402189781022"
"2024-05-05T01:00:00.000+04:00","59.0539489051095"
"2024-05-05T12:24:00.000+04:00","59.90071532846715"
"2024-05-05T23:48:00.000+04:00","60.50251094890512"
"2024-05-06T11:12:00.000+04:00","61.792804347826106"
"2024-05-06T22:36:00.000+04:00","62.36593430656934"
"2024-05-07T10:00:00.000+04:00","63.06128467153284"
"2024-05-07T21:24:00.000+04:00","63.44024087591241"
"2024-05-08T08:48:00.000+04:00","63.94473188405798"
"2024-05-08T20:12:00.000+04:00","64.24642647058822"
"2024-05-09T07:36:00.000+04:00","64.68482481751825"
"2024-05-09T19:00:00.000+04:00","65.1138102189781"
"2024-05-10T06:24:00.000+04:00","65.26681159420289"
"2024-05-10T17:48:00.000+04:00","65.4256204379562"
"2024-05-11T05:12:00.000+04:00","65.75271323529411"
"2024-05-11T16:36:00.000+04:00","66.39410218978101"
"2024-05-12T04:00:00.000+04:00","66.55205797101449"
"2024-05-12T15:24:00.000+04:00","67.04041605839416"
"2024-05-13T02:48:00.000+04:00","67.70811678832118"
"2024-05-13T14:12:00.000+04:00","68.96600000000001"
"2024-05-14T01:36:00.000+04:00","69.15771739130437"
"2024-05-14T13:00:00.000+04:00","69.37973722627736"
"2024-05-15T00:24:00.000+04:00","69.54816788321168"
"2024-05-15T11:48:00.000+04:00","69.7680588235294"
"2024-05-15T23:12:00.000+04:00","69.95735036496353"
"2024-05-16T10:36:00.000+04:00","70.17751449275363"
"2024-05-16T22:00:00.000+04:00","70.38759124087588"
"2024-05-17T09:24:00.000+04:00","70.53951824817517"
"2024-05-17T20:48:00.000+04:00","70.69058823529413"
"2024-05-18T08:12:00.000+04:00","70.86077536231885"
"2024-05-18T19:36:00.000+04:00","71.02024817518246"
"2024-05-19T07:00:00.000+04:00","71.1806474820144"
"2024-05-19T18:24:00.000+04:00","71.3389489051095"
"2024-05-20T05:48:00.000+04:00","71.54686131386862"
"2024-05-20T17:12:00.000+04:00","71.74870802919708"
"2024-05-21T04:36:00.000+04:00","71.94454014598541"
"2024-05-21T16:00:00.000+04:00","72.24554014598539"
"2024-05-22T03:24:00.000+04:00","72.44535507246377"
"2024-05-22T14:48:00.000+04:00","72.67502205882354"
"2024-05-23T02:12:00.000+04:00","72.84445255474452"
"2024-05-23T13:36:00.000+04:00","73.16193430656934"
"2024-05-24T01:00:00.000+04:00","73.35300724637682"
"2024-05-24T12:24:00.000+04:00","73.52127737226274"
"2024-05-24T23:48:00.000+04:00","73.67045588235294"
"2024-05-25T11:12:00.000+04:00","73.8186204379562"
"2024-05-25T22:36:00.000+04:00","73.96712408759124"
"2024-05-26T10:00:00.000+04:00","74.11543478260872"
"2024-05-26T21:24:00.000+04:00","74.26586131386861"
"2024-05-27T08:48:00.000+04:00","74.57235294117649"
"2024-05-27T20:12:00.000+04:00","74.75297080291972"
"2024-05-28T07:36:00.000+04:00","75.01943859649121"
"2024-05-28T19:00:00.000+04:00","75.112"
"2024-05-29T06:24:00.000+04:00","75.35479844961239"
"2024-05-29T17:48:00.000+04:00","75.51955797101449"
"2024-05-30T05:12:00.000+04:00","75.71363503649638"
"2024-05-30T16:36:00.000+04:00","76.04511764705883"
"2024-05-31T04:00:00.000+04:00","76.20271223021582"
"2024-05-31T15:24:00.000+04:00","76.35211678832118"
"2024-06-01T02:48:00.000+04:00","76.50137226277374"
"2024-06-01T14:12:00.000+04:00","76.67084671532847"
"2024-06-02T01:36:00.000+04:00","76.82846428571428"
"2024-06-02T13:00:00.000+04:00","77.06809489051095"
"2024-06-03T00:24:00.000+04:00","77.24608823529411"
"2024-06-03T11:48:00.000+04:00","77.4986220472441"
"2024-06-03T23:12:00.000+04:00","77.61459558823528"
"2024-06-04T10:36:00.000+04:00","78.02211678832116"
"2024-06-04T22:00:00.000+04:00","78.19262043795622"
"2024-06-05T09:24:00.000+04:00","78.45600735294119"
"2024-06-05T20:48:00.000+04:00","78.61950000000002"
"2024-06-06T08:12:00.000+04:00","79.40857664233575"
"2024-06-06T19:36:00.000+04:00","80.51898540145986"
"2024-06-07T07:00:00.000+04:00","81.62373722627738"
"2024-06-07T18:24:00.000+04:00","82.728615942029"
"2024-06-08T05:48:00.000+04:00","83.82083211678831"
"2024-06-08T17:12:00.000+04:00","84.92104379562043"
"2024-06-09T04:36:00.000+04:00","85.8354565217391"
"2024-06-09T16:00:00.000+04:00","86.03801459854014"
"2024-06-10T03:24:00.000+04:00","86.73878676470588"
"2024-06-10T14:48:00.000+04:00","87.20099270072994"
"2024-06-11T02:12:00.000+04:00","87.43048550724636"
"2024-06-11T13:36:00.000+04:00","87.96830656934304"
"2024-06-12T01:00:00.000+04:00","88.23425547445255"
"2024-06-12T12:24:00.000+04:00","88.68369064748201"
"2024-06-12T23:48:00.000+04:00","88.91089781021896"
"2024-06-13T11:12:00.000+04:00","89.35488321167884"
"2024-06-13T22:36:00.000+04:00","89.52485401459852"
"2024-06-14T10:00:00.000+04:00","89.67734782608694"
"2024-06-14T21:24:00.000+04:00","89.82903676470588"
"2024-06-15T08:48:00.000+04:00","89.9808175182482"
"2024-06-15T20:12:00.000+04:00","90.13341605839419"
"2024-06-16T07:36:00.000+04:00","90.28569565217391"
"2024-06-16T19:00:00.000+04:00","90.43794160583941"
"2024-06-17T06:24:00.000+04:00","90.59625735294121"
"2024-06-17T17:48:00.000+04:00","90.76059854014599"
"2024-06-18T05:12:00.000+04:00","90.91378985507245"
"2024-06-18T16:36:00.000+04:00","91.06574452554747"
"2024-06-19T04:00:00.000+04:00","91.22005839416059"
"2024-06-19T15:24:00.000+04:00","91.3835294117647"
"2024-06-20T02:48:00.000+04:00","91.5347737226277"
"2024-06-20T14:12:00.000+04:00","91.61550000000001"
